date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:37:04	1833/1833	---M--	200	added ('OK')	image/jpeg	etag:%2207b35ba38f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/11.jpg	grandetest.com/theme/html-careerup/images/partners/11.jpg	(from https://grandetest.com/theme/html-careerup/page-job-list-v1.html)
08:37:04	1802/1802	---M--	200	added ('OK')	image/jpeg	etag:%220d597bc38f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/12.jpg	grandetest.com/theme/html-careerup/images/partners/12.jpg	(from https://grandetest.com/theme/html-careerup/page-job-list-v1.html)
08:37:06	22489/22489	---MCZ	200	added ('OK')	application/javascript	etag:W/%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/js/tagsinput.js	grandetest.com/theme/html-careerup/js/tagsinput.js	(from https://grandetest.com/theme/html-careerup/page-job-list-v1.html)
08:37:07	8705/8705	---M--	200	added ('OK')	image/png	etag:%2207fa36a39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/resource/cl1.png	grandetest.com/theme/html-careerup/images/resource/cl1.png	(from https://grandetest.com/theme/html-careerup/page-job-list-v2.html)
08:37:08	23361/23361	---MCZ	200	added ('OK')	application/javascript	etag:W/%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/js/google-maps/infobox.js	grandetest.com/theme/html-careerup/js/google-maps/infobox.js	(from https://grandetest.com/theme/html-careerup/page-job-list-v4.html)
08:37:09	11208/11208	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205bbdf248e9d41:0%22	https://grandetest.com/theme/html-careerup/js/google-maps/home-maps.js	grandetest.com/theme/html-careerup/js/google-maps/home-maps.js	(from https://grandetest.com/theme/html-careerup/page-job-list-v4.html)
08:37:10	33138/33138	---MCZ	200	added ('OK')	application/javascript	etag:W/%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/js/google-maps/markerclusterer.js	grandetest.com/theme/html-careerup/js/google-maps/markerclusterer.js	(from https://grandetest.com/theme/html-careerup/page-job-list-v4.html)
08:37:11	890/890	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a8bae377e8d41:0%22	https://grandetest.com/theme/html-careerup/js/google-maps/custom.js	grandetest.com/theme/html-careerup/js/google-maps/custom.js	(from https://grandetest.com/theme/html-careerup/page-job-list-v4.html)
08:37:12	2971/2971	---M--	200	added ('OK')	image/jpeg	etag:%22010f0c438f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/cl1.jpg	grandetest.com/theme/html-careerup/images/partners/cl1.jpg	(from https://grandetest.com/theme/html-careerup/page-job-single-v1.html)
08:37:13	2914/2914	---MCZ	200	added ('OK')	application/javascript	etag:W/%220d5ebe477e8d41:0%22	https://grandetest.com/theme/html-careerup/js/googlemaps1.js	grandetest.com/theme/html-careerup/js/googlemaps1.js	(from https://grandetest.com/theme/html-careerup/page-job-single-v1.html)
08:37:13	4576/4576	---M--	200	added ('OK')	image/jpeg	etag:%220c4b4c938f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/cs1.jpg	grandetest.com/theme/html-careerup/images/partners/cs1.jpg	(from https://grandetest.com/theme/html-careerup/page-job-single-v2.html)
08:37:15	58285/58285	---M--	200	added ('OK')	image/jpeg	etag:%2201044ed77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/about/c1.jpg	grandetest.com/theme/html-careerup/images/about/c1.jpg	(from https://grandetest.com/theme/html-careerup/page-job-single-v3.html)
08:37:16	1361/1361	---M--	200	added ('OK')	image/jpeg	etag:%220a5aacf38f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e1.jpg	grandetest.com/theme/html-careerup/images/partners/e1.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v1.html)
08:37:17	2053/2053	---M--	200	added ('OK')	image/jpeg	etag:%220b8c41a39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e2.jpg	grandetest.com/theme/html-careerup/images/partners/e2.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v1.html)
08:37:18	4188/4188	---M--	200	added ('OK')	image/jpeg	etag:%22012271d39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e3.jpg	grandetest.com/theme/html-careerup/images/partners/e3.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v1.html)
08:37:19	2696/2696	---M--	200	added ('OK')	image/jpeg	etag:%22099ba2039f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e4.jpg	grandetest.com/theme/html-careerup/images/partners/e4.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v1.html)
08:37:19	2575/2575	---M--	200	added ('OK')	image/jpeg	etag:%220204e2439f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e5.jpg	grandetest.com/theme/html-careerup/images/partners/e5.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v1.html)
08:37:20	2778/2778	---M--	200	added ('OK')	image/jpeg	etag:%2207ab02639f4d41:0%22	https://grandetest.com/theme/html-careerup/images/partners/e6.jpg	grandetest.com/theme/html-careerup/images/partners/e6.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-list-v2.html)
08:37:22	36947/36947	---MCZ	200	added ('OK')	application/javascript	etag:W/%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/js/isotop.js	grandetest.com/theme/html-careerup/js/isotop.js	(from https://grandetest.com/theme/html-careerup/page-employer-list-v3.html)
08:37:24	75468/75468	---M--	200	added ('OK')	image/jpeg	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/about/es1.jpg	grandetest.com/theme/html-careerup/images/about/es1.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-single-v3.html)
08:37:24	1596/1596	---M--	200	added ('OK')	image/png	etag:%220b0421c3af4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/e1.png	grandetest.com/theme/html-careerup/images/team/e1.png	(from https://grandetest.com/theme/html-careerup/page-employer-dashboard.html)
08:37:25	5220/5220	---M--	200	added ('OK')	image/jpeg	etag:%2202f4ee777e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/c4.jpg	grandetest.com/theme/html-careerup/images/team/c4.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-dashboard.html)
08:37:27	8240/8240	---M--	200	added ('OK')	image/jpeg	etag:%2205c7fe877e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/c2.jpg	grandetest.com/theme/html-careerup/images/team/c2.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-dashboard.html)
08:37:29	160050/160050	---MCZ	200	added ('OK')	application/javascript	etag:W/%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/js/chart.min.js	grandetest.com/theme/html-careerup/js/chart.min.js	(from https://grandetest.com/theme/html-careerup/page-employer-dashboard.html)
08:37:30	1573/1573	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a8bae377e8d41:0%22	https://grandetest.com/theme/html-careerup/js/chart.custome.js	grandetest.com/theme/html-careerup/js/chart.custome.js	(from https://grandetest.com/theme/html-careerup/page-employer-dashboard.html)
08:37:31	5918/5918	---M--	200	added ('OK')	image/jpeg	etag:%2202f4ee777e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/c3.jpg	grandetest.com/theme/html-careerup/images/team/c3.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-resume.html)
08:37:32	4598/4598	---M--	200	added ('OK')	image/jpeg	etag:%2207e1ed739f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/c5.jpg	grandetest.com/theme/html-careerup/images/team/c5.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-resume.html)
08:37:33	6621/6621	---M--	200	added ('OK')	image/jpeg	etag:%2205c7fe877e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/c1.jpg	grandetest.com/theme/html-careerup/images/team/c1.jpg	(from https://grandetest.com/theme/html-careerup/page-employer-resume.html)
08:37:34	7721/7721	---M--	200	added ('OK')	image/jpeg	etag:%2205c7fe877e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/cs2.jpg	grandetest.com/theme/html-careerup/images/team/cs2.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v1.html)
08:37:35	14700/14700	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/gallery/1.jpg	grandetest.com/theme/html-careerup/images/gallery/1.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v1.html)
08:37:37	19363/19363	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/gallery/2.jpg	grandetest.com/theme/html-careerup/images/gallery/2.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v1.html)
08:37:38	18172/18172	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/gallery/3.jpg	grandetest.com/theme/html-careerup/images/gallery/3.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v1.html)
08:37:39	25922/25922	---MCZ	200	added ('OK')	application/javascript	etag:W/%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/js/fancybox.js	grandetest.com/theme/html-careerup/js/fancybox.js	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v1.html)
08:37:40	8628/8628	---M--	200	added ('OK')	image/jpeg	etag:%2205f14dd39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/cs1.jpg	grandetest.com/theme/html-careerup/images/team/cs1.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-single-v3.html)
08:37:41	2541/2541	---M--	200	added ('OK')	image/jpeg	etag:%2209a6ce539f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s1.jpg	grandetest.com/theme/html-careerup/images/team/s1.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:42	2724/2724	---M--	200	added ('OK')	image/jpeg	etag:%220647213af4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s2.jpg	grandetest.com/theme/html-careerup/images/team/s2.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:43	2293/2293	---M--	200	added ('OK')	image/jpeg	etag:%220210e939f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s3.jpg	grandetest.com/theme/html-careerup/images/team/s3.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:44	2434/2434	---M--	200	added ('OK')	image/jpeg	etag:%2207b62eb39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s4.jpg	grandetest.com/theme/html-careerup/images/team/s4.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:45	2831/2831	---M--	200	added ('OK')	image/jpeg	etag:%2202f27f039f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s5.jpg	grandetest.com/theme/html-careerup/images/team/s5.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:45	2427/2427	---M--	200	added ('OK')	image/jpeg	etag:%220101df639f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s6.jpg	grandetest.com/theme/html-careerup/images/team/s6.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:46	2539/2539	---M--	200	added ('OK')	image/jpeg	etag:%220c4e1fa39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s7.jpg	grandetest.com/theme/html-careerup/images/team/s7.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:47	2673/2673	---M--	200	added ('OK')	image/jpeg	etag:%2201e44fd39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/team/s8.jpg	grandetest.com/theme/html-careerup/images/team/s8.jpg	(from https://grandetest.com/theme/html-careerup/page-candidates-message.html)
08:37:49	13134/13134	---M--	200	added ('OK')	image/png	etag:%2202c11a237f4d41:0%22	https://grandetest.com/theme/html-careerup/images/about/1.png	grandetest.com/theme/html-careerup/images/about/1.png	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:50	3270/3270	---M--	200	added ('OK')	image/jpeg	etag:%22021de677e8d41:0%22	https://grandetest.com/theme/html-careerup/images/testimonial/5.jpg	grandetest.com/theme/html-careerup/images/testimonial/5.jpg	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:51	25070/25070	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/10.jpg	grandetest.com/theme/html-careerup/images/team/10.jpg	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:52	23493/23493	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/11.jpg	grandetest.com/theme/html-careerup/images/team/11.jpg	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:54	22513/22513	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/12.jpg	grandetest.com/theme/html-careerup/images/team/12.jpg	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:55	28165/28165	---M--	200	added ('OK')	image/jpeg	etag:%220b6e1ea77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/team/13.jpg	grandetest.com/theme/html-careerup/images/team/13.jpg	(from https://grandetest.com/theme/html-careerup/page-about.html)
08:37:56	71972/71972	---M--	200	added ('OK')	image/jpeg	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/12.jpg	grandetest.com/theme/html-careerup/images/blog/12.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:37:58	66135/66135	---M--	200	added ('OK')	image/jpeg	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/13.jpg	grandetest.com/theme/html-careerup/images/blog/13.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:00	88477/88477	---M--	200	added ('OK')	image/jpeg	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/14.jpg	grandetest.com/theme/html-careerup/images/blog/14.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:01	77754/77754	---M--	200	added ('OK')	image/jpeg	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/15.jpg	grandetest.com/theme/html-careerup/images/blog/15.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:02	5290/5290	---M--	200	added ('OK')	image/jpeg	etag:%2202f4ee777e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/s1.jpg	grandetest.com/theme/html-careerup/images/blog/s1.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:03	6083/6083	---M--	200	added ('OK')	image/jpeg	etag:%2205c7fe877e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/s2.jpg	grandetest.com/theme/html-careerup/images/blog/s2.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:04	4015/4015	---M--	200	added ('OK')	image/jpeg	etag:%220fe5ad38f4d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/s3.jpg	grandetest.com/theme/html-careerup/images/blog/s3.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-v1.html)
08:38:05	36593/36593	---M--	200	added ('OK')	image/jpeg	etag:%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/1.jpg	grandetest.com/theme/html-careerup/images/blog/1.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-grid.html)
08:38:07	36318/36318	---M--	200	added ('OK')	image/jpeg	etag:%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/2.jpg	grandetest.com/theme/html-careerup/images/blog/2.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-grid.html)
08:38:08	34465/34465	---M--	200	added ('OK')	image/jpeg	etag:%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/4.jpg	grandetest.com/theme/html-careerup/images/blog/4.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-grid.html)
08:38:10	45069/45069	---M--	200	added ('OK')	image/jpeg	etag:%2201044ed77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/5.jpg	grandetest.com/theme/html-careerup/images/blog/5.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-grid.html)
08:38:11	30764/30764	---M--	200	added ('OK')	image/jpeg	etag:%220b6e1ea77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/6.jpg	grandetest.com/theme/html-careerup/images/blog/6.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-grid.html)
08:38:12	26379/26379	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/7.jpg	grandetest.com/theme/html-careerup/images/blog/7.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-list.html)
08:38:14	27522/27522	---M--	200	added ('OK')	image/jpeg	etag:%220b6e1ea77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/8.jpg	grandetest.com/theme/html-careerup/images/blog/8.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-list.html)
08:38:15	26507/26507	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/9.jpg	grandetest.com/theme/html-careerup/images/blog/9.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-list.html)
08:38:16	25827/25827	---M--	200	added ('OK')	image/jpeg	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/10.jpg	grandetest.com/theme/html-careerup/images/blog/10.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-list.html)
08:38:17	32333/32333	---M--	200	added ('OK')	image/jpeg	etag:%220b6e1ea77e8d41:0%22	https://grandetest.com/theme/html-careerup/images/blog/11.jpg	grandetest.com/theme/html-careerup/images/blog/11.jpg	(from https://grandetest.com/theme/html-careerup/page-blog-list.html)
08:38:18	8917/8917	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c7fe877e8d41:0%22	https://grandetest.com/theme/html-careerup/js/googlemaps2.js	grandetest.com/theme/html-careerup/js/googlemaps2.js	(from https://grandetest.com/theme/html-careerup/page-contact.html)
08:38:19	1954/1954	---M--	200	added ('OK')	image/png	etag:%220eae85f39f4d41:0%22	https://grandetest.com/theme/html-careerup/images/resource/404.png	grandetest.com/theme/html-careerup/images/resource/404.png	(from https://grandetest.com/theme/html-careerup/page-error.html)
08:38:20	10965/10965	---M--	200	added ('OK')	image/png	etag:%220a57d9e37f4d41:0%22	https://grandetest.com/theme/html-careerup/images/about/2.png	grandetest.com/theme/html-careerup/images/about/2.png	(from https://grandetest.com/theme/html-careerup/page-how-it-works.html)
08:38:21	11992/11992	---M--	200	added ('OK')	image/png	etag:%2204b1b9c37f4d41:0%22	https://grandetest.com/theme/html-careerup/images/about/3.png	grandetest.com/theme/html-careerup/images/about/3.png	(from https://grandetest.com/theme/html-careerup/page-how-it-works.html)
08:38:23	14407/14407	---M--	200	added ('OK')	image/png	etag:%220c4879837f4d41:0%22	https://grandetest.com/theme/html-careerup/images/about/4.png	grandetest.com/theme/html-careerup/images/about/4.png	(from https://grandetest.com/theme/html-careerup/page-how-it-works.html)
08:38:25	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.eot?v=4.7.0	grandetest.com/theme/html-careerup/fonts/fontawesome-webfont3e6e.eot	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:26	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.eot?	grandetest.com/theme/html-careerup/fonts/fontawesome-webfontd41d.eot	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:28	77160/77160	---M--	200	added ('OK')	font/x-woff2	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.woff2?v=4.7.0	grandetest.com/theme/html-careerup/fonts/fontawesome-webfont3e6e.woff2	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:29	98024/98024	---MCZ	200	added ('OK')	font/x-woff	etag:W/%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.woff?v=4.7.0	grandetest.com/theme/html-careerup/fonts/fontawesome-webfont3e6e.woff	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:30	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2203d75ee77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.ttf?v=4.7.0	grandetest.com/theme/html-careerup/fonts/fontawesome-webfont3e6e.ttf	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:33	1003/1003	---M--	200	added ('OK')	image/gif	etag:%220a8bae377e8d41:0%22	https://grandetest.com/theme/html-careerup/css/animated-overlay.gif	grandetest.com/theme/html-careerup/css/animated-overlay.gif	(from https://grandetest.com/theme/html-careerup/css/progressbar.css)
08:38:33	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2206aa6ef77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/fontawesome-webfont.svg?v=4.7.0	grandetest.com/theme/html-careerup/fonts/fontawesome-webfont3e6e.svg	(from https://grandetest.com/theme/html-careerup/css/font-awesome.min.css)
08:38:34	40498/40498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.eot	grandetest.com/theme/html-careerup/fonts/Flaticon.eot	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:36	40498/40498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.eot?	grandetest.com/theme/html-careerup/fonts/Flaticond41d.eot	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:37	22012/22012	---M--	200	added ('OK')	font/x-woff2	etag:%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.woff2	grandetest.com/theme/html-careerup/fonts/Flaticon.woff2	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:38	25996/25996	---MCZ	200	added ('OK')	font/x-woff	etag:W/%22089b0e977e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.woff	grandetest.com/theme/html-careerup/fonts/Flaticon.woff	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:40	40320/40320	---M--	200	added ('OK')	application/octet-stream	etag:%220e312ec77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.ttf	grandetest.com/theme/html-careerup/fonts/Flaticon.ttf	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:42	278187/278187	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2206aa6ef77e8d41:0%22	https://grandetest.com/theme/html-careerup/fonts/Flaticon.svg	grandetest.com/theme/html-careerup/fonts/Flaticon.svg	(from https://grandetest.com/theme/html-careerup/css/flaticon.css)
08:38:42	1362/1362	---M--	200	added ('OK')	image/png	etag:%220a8bae377e8d41:0%22	https://grandetest.com/theme/html-careerup/images/fancybox/fancybox_sprite.png	grandetest.com/theme/html-careerup/images/fancybox/fancybox_sprite.png	(from https://grandetest.com/theme/html-careerup/css/fancyBox.css)
08:38:43	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:43%20GMT	https://grandetest.com/theme/html-careerup/css/fancybox_loading.gif	grandetest.com/theme/html-careerup/css/fancybox_loading.gif	(from https://grandetest.com/theme/html-careerup/css/fancyBox.css)
08:38:44	1003/1003	---M--	200	added ('OK')	image/png	etag:%220a8bae377e8d41:0%22	https://grandetest.com/theme/html-careerup/css/fancybox_overlay.png	grandetest.com/theme/html-careerup/css/fancybox_overlay.png	(from https://grandetest.com/theme/html-careerup/css/fancyBox.css)
08:38:44	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:44%20GMT	https://grandetest.com/theme/html-careerup/css/fancybox_loading@2x.gif	grandetest.com/theme/html-careerup/css/fancybox_loading@2x.gif	(from https://grandetest.com/theme/html-careerup/css/fancyBox.css)
08:38:45	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:45%20GMT	https://grandetest.com/theme/html-careerup/css/owl.video.play.png	grandetest.com/theme/html-careerup/css/owl.video.play.png	(from https://grandetest.com/theme/html-careerup/css/owl.css)
08:38:46	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:46%20GMT	https://grandetest.com/theme/html-careerup/images/icon-property.png	grandetest.com/theme/html-careerup/images/icon-property.png	(from https://grandetest.com/theme/html-careerup/css/map-css/searcher.css)
08:38:47	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:47%20GMT	https://grandetest.com/theme/html-careerup/images/icon-slider.png	grandetest.com/theme/html-careerup/images/icon-slider.png	(from https://grandetest.com/theme/html-careerup/css/map-css/searcher.css)
08:38:48	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:48%20GMT	https://grandetest.com/theme/html-careerup/images/icon-ads-grey.png	grandetest.com/theme/html-careerup/images/icon-ads-grey.png	(from https://grandetest.com/theme/html-careerup/css/map-css/info-box.css)
08:38:49	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:49%20GMT	https://grandetest.com/theme/html-careerup/images/separator.png	grandetest.com/theme/html-careerup/images/separator.png	(from https://grandetest.com/theme/html-careerup/css/map-css/info-box.css)
08:38:50	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:50%20GMT	https://grandetest.com/theme/html-careerup/images/icon-ads.png	grandetest.com/theme/html-careerup/images/icon-ads.png	(from https://grandetest.com/theme/html-careerup/css/map-css/info-box.css)
08:38:51	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Mar%202020%2000:38:51%20GMT	https://grandetest.com/theme/html-careerup/images/mini-arrow.png	grandetest.com/theme/html-careerup/images/mini-arrow.png	(from https://grandetest.com/theme/html-careerup/css/map-css/info-box.css)
